_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentimen,data_tweet
778245349,FALSE,finalized,5,8/31/15 2:45,Not Relevant,Beyonce Is my pick for http://t.co/nnMQlz91o9 Fan Army #Beyhive http://t.co/o91f3cYy0R 66
778245350,FALSE,finalized,5,8/29/15 1:38,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1415
778245351,FALSE,finalized,5,09/01/2015 14:47,Not Relevant,6.Beyonce Is my pick for http://t.co/thoYhrHkfJ Fan Army #Beyhive http://t.co/WvJ39a3BGM
778245352,FALSE,finalized,5,8/28/15 17:09,Not Relevant,POTUS appoints Brig. Gen. Richard G. Kaiser as member of the Mississippi River Commission. Learn more about the MRC: http://t.co/vdUKcV7YJy
778245353,FALSE,finalized,6,8/27/15 15:23,Not Relevant,Check out more data on Upper Wabash reservoirs here on @LouisvilleUSACE site: http://t.co/hqqLQUqZmD
778245354,FALSE,finalized,5,09/01/2015 16:11,Relevant,@AP what a violent country get the army involved to help control the killings and bring back peace to the poor people.
778245355,FALSE,finalized,5,8/29/15 0:24,Not Relevant,"ANSWER:
'Therefore it came to pass that in my sixteenth year I did go forth at the head of an army of the... http://t.co/uuAAsb394n"
778245356,FALSE,finalized,5,8/28/15 10:07,Not Relevant,WWI WWII JAPANESE ARMY NAVY MILITARY JAPAN LEATHER WATCH WAR MIDO WW1 2 - Full read by eBay http://t.co/QUmcE7W2tY http://t.co/KTKG2sDhHl
778245357,FALSE,finalized,5,8/31/15 9:23,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1424
778245358,FALSE,finalized,5,8/31/15 19:58,Not Relevant,WWI WWII JAPANESE ARMY NAVY MILITARY JAPAN LEATHER WATCH WAR MIDO WW1 2 - Full read by eBay http://t.co/obfD7e4QcP http://t.co/yAZjE5OwVk
778245359,FALSE,finalized,5,09/02/2015 06:32,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1434
778245360,FALSE,finalized,5,8/28/15 10:11,Not Relevant,One Direction Is my pick for http://t.co/iMHFdaOWRd Fan Army #Directioners http://t.co/4fTZJk94Dt
778245361,FALSE,finalized,5,8/27/15 16:13,Not Relevant,5 Seconds of Summer Is my pick for http://t.co/qcHV3JqOVK Fan Army #5SOSFAM http://t.co/gc0uDfnFgg ÌÑ2
778245362,FALSE,finalized,5,8/28/15 3:32,Not Relevant,Two Jewish Terrorists Charged In Historic-Church Arson | The Ugly Truth http://t.co/iEksNFSbY7 http://t.co/VWCf3slkrW
778245363,FALSE,finalized,5,8/28/15 7:33,Relevant,Cheesehead Report - Arson charges filed in Jackson County house fire http://t.co/I3Y1ZWjBzO
778245364,FALSE,finalized,5,8/30/15 8:29,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/z8tlcAdKOw
778245365,FALSE,finalized,5,8/29/15 23:59,Relevant,Israeli police unable to solve the case of Duma arson attack http://t.co/WtZgXzaf7Z
778245366,FALSE,finalized,5,8/28/15 18:27,Relevant,Spokane authorities say they're struggling to solve arson cases like today's on Hamilton. http://t.co/Qbs2k01WzK http://t.co/mvLZIYsGLL
778245367,FALSE,finalized,5,8/28/15 7:32,Relevant,Thousands attend a rally organized by Peace Now protesting the arson attack that took the life of an http://t.co/bvCKd9pdTi
778245368,FALSE,finalized,5,8/29/15 10:08,Not Relevant,Add Familia to the arson squad.
778245369,FALSE,finalized,5,8/27/15 17:33,Relevant,"SHOCK REPORT: Muslims Setting Wildfires Across American West...Arson Jihad!

http://t.co/92F4nKxjIu"
778245370,FALSE,finalized,5,09/02/2015 07:32,Not Relevant,@pnuts_mama Be strong. It's at times like this that arson happens. Push thru past the felony stage.
778245371,FALSE,finalized,5,09/01/2015 13:22,Relevant,#BreakingNews Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel: Posters f... http://t.co/KTKDrGVHgX #rome
778245372,FALSE,finalized,5,8/31/15 2:45,Relevant,Another fake hate crime Lesbians burn their own house down. What else Is new :http://t.co/66oBQmxImb
778245373,FALSE,finalized,5,8/28/15 6:19,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel: Posters for Shira Banki and A... http://t.co/WbCtkGGTY9
778245374,FALSE,finalized,5,09/01/2015 17:55,Relevant,Los Angeles Times: Arson suspect linked to 30 fires caught in Northern ... - http://t.co/xwMs1AWW8m #NewsInTweets http://t.co/TE2YeRugsi
778245375,FALSE,finalized,5,09/02/2015 02:53,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel http://t.co/eug6zHciun
778245376,FALSE,finalized,5,09/01/2015 15:49,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel http://t.co/KkbXIBlAH7
778245377,FALSE,finalized,5,09/01/2015 17:06,Not Relevant,The Sound of Arson
778245378,FALSE,finalized,5,09/01/2015 16:30,Not Relevant,RT @an_opus: Elliott will be on probation for two years and will have to pay fines up to $1179.  http://t.co/72bcyfbTj3
778245379,FALSE,finalized,5,8/31/15 4:36,Not Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/MYhOHvrHiL #LGBT | https://t.co/TM5HTHFDO0
778245380,FALSE,finalized,5,8/27/15 16:33,Not Relevant,Wait What??? http://t.co/uAVFRtlfs4 http://t.co/85G1pCcCXG
778245381,FALSE,finalized,5,09/01/2015 13:40,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/EJ2GHNAfHY
778245382,FALSE,finalized,5,8/28/15 4:08,Relevant,RT Saginaw - Police sketches of 2 'persons of interest' in Saginaw arson http://t.co/a2tZJ07nId http://t.co/LvtP5MHjaG
778245383,FALSE,finalized,5,8/28/15 20:40,Relevant,Trial Date Set for Man Charged with Arson Burglary http://t.co/WftCrLz32P
778245384,FALSE,finalized,5,8/27/15 18:29,Relevant,"After death of Palestinian toddler in arson
attack Israel cracks down on Jewish"
778245385,FALSE,finalized,5,8/30/15 9:06,Relevant,Palestinian Teen Killed Amid Protests Against Arson Attack http://t.co/okVsImoGic
778245386,FALSE,finalized,5,8/27/15 13:51,Relevant,#Kisii Police in Kisii hunt for students over failed arson plot: Police in Kisii hunt for students... http://t.co/m5SbFRrSn7 #CountyNews
778245387,FALSE,finalized,5,8/29/15 12:04,Relevant,Mariah getting thick in the shoulders poor girl.
778245388,FALSE,finalized,5,8/28/15 5:40,Relevant,Fire That Destroyed Charlton Winery Ruled To Be Arson http://t.co/4a9l0jrMYB
778245389,FALSE,finalized,5,8/27/15 22:05,Not Relevant,WEHTWTVWlocal: Trial date set for man charged with arson burglary. https://t.co/eUk7lKS11r
778245390,FALSE,finalized,5,8/28/15 2:55,Not Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel: Posters for Shira Banki and A... http://t.co/3GZ5zQQTHe
778245391,FALSE,finalized,5,09/02/2015 06:53,Relevant,RelaxInPR: miprv: RT latimes: Arson suspect linked to 30 fires caught in Northern California http://t.co/ylhAyfaOOu
778245392,FALSE,finalized,5,8/28/15 4:30,Relevant,Jewish leaders prayed at the hospital where a Palestinian family is being treated after arson http://t.co/Wf8iTK2KVx via @HuffPostRelig
778245393,FALSE,finalized,5,8/28/15 5:35,Not Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/0TSlQjOKvh via @theadvocatemag #LGBT
778245394,FALSE,finalized,5,8/31/15 2:05,Not Relevant,@sayn_ae angel or arson
778245395,FALSE,finalized,5,8/28/15 6:14,Relevant,#Kisii Police in Kisii hunt for students over failed arson plot: Police in Kisii hunt for students... http://t.co/5bdrFU1duo #CountyNews
778245396,FALSE,finalized,5,09/01/2015 12:03,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel http://t.co/Q4L7Dg56JM
778245397,FALSE,finalized,5,09/02/2015 10:25,Not Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/2Y9dnP5vtg via @theadvocatemag #LGBT | https://t.co/6XuL6DCOsh
778245398,FALSE,finalized,5,8/28/15 7:52,Relevant,Man charged in connection to Shawnee arson and burglary: OLATHE Kan. ‰ÛÓ A man was in court Wednesday accused of‰Û_ http://t.co/zcXmQoKtZ1
778245399,FALSE,finalized,5,8/27/15 13:42,Not Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/UBFr1URAFc #LGBT | https://t.co/AlnV51d95x
778245400,FALSE,finalized,5,8/28/15 20:37,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel http://t.co/GbluHRrlto
778245401,FALSE,finalized,5,8/28/15 11:46,Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/ZPxE3fMYNG #LGBT
778245402,FALSE,finalized,5,8/28/15 11:42,Relevant,960KZIM: Steele police arrest 2 in possible arson investigation https://t.co/w6ZbWryqjC
778245403,FALSE,finalized,6,8/27/15 13:49,Not Relevant,@Vixuhn rip arson
778245404,FALSE,finalized,5,8/30/15 18:36,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/wnuqQAtTTP (via @latimes)
778245405,FALSE,finalized,5,09/01/2015 18:08,Relevant,Tennessee lesbian couple faked hate crime and destroyed own home with arson‰Û_ http://t.co/10mUEY8PXJ #Lesbian
778245406,FALSE,finalized,5,8/28/15 7:32,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/HkFPyNb4PS
778245407,FALSE,finalized,5,8/29/15 12:34,Relevant,RT @TheAdvocateMag: Owner of Chicago-Area Gay Bar Admits to Arson Scheme http://t.co/wHTMwtgROJ #p2 #LGBT
778245408,FALSE,finalized,5,8/29/15 12:02,Relevant,Arson suspect linked to 30 fires caught in Northern California - Los Angeles Times http://t.co/PrRB4fhXtv
778245409,FALSE,finalized,5,8/27/15 14:55,Relevant,#LGBTQ News ?? Owner of Chicago-Area Gay Bar Admits to Arson Scheme: Frank Elliott pleaded... http://t.co/sGb9vNWqUx Via @TheAdvocateMag
778245410,FALSE,finalized,6,8/27/15 16:03,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/u1fuWrGK5U
778245411,FALSE,finalized,5,8/30/15 1:48,Relevant,Mourning notices for stabbing arson victims stir ‰Û÷politics of grief‰Ûª in Israel: Posters for Shira Banki and A... http://t.co/6o92wDfcLu
778245412,FALSE,finalized,5,8/28/15 1:48,Relevant,Contra Costa Co. authorities arrest suspected serial arsonist: Authorities believe that‰Û_ http://t.co/bzCmzM7bi5 | http://t.co/LBQldyKgdp
778245413,FALSE,finalized,5,09/01/2015 18:05,Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme: Frank Elliott pleaded guilty to hiring an arsonist to to... http://t.co/L82mrYxfNK
778245414,FALSE,finalized,5,8/28/15 20:40,Relevant,@_301DC @Cloudy_goldrush i hate white people mo
778245415,FALSE,finalized,5,09/02/2015 11:31,Not Relevant,#NOWPLAYING Arsonist MC -  So Impressed -  @ARSONISTMUSIC http://t.co/1ElreH1jLJ
778245416,FALSE,finalized,5,8/27/15 14:44,Relevant,Alleged East Bay serial arsonist arrested http://t.co/WR48AQTUm7
778245417,FALSE,finalized,5,8/28/15 7:29,Not Relevant,@local_arsonist @Cloudy_goldrush Man what ???? they be on some other shit
778245418,FALSE,finalized,5,8/28/15 8:12,Not Relevant,mo the way she says 'carry' https://t.co/vQzRUTHRNU
778245419,FALSE,finalized,5,8/28/15 2:00,Not Relevant,@Safyuan just a minor citation for possesion of a decriminalized substance im not facing any time
778245420,FALSE,finalized,5,8/28/15 7:40,Relevant,Suspected serial arsonist arrested in Calif. http://t.co/PzotPDGAkI
778245421,FALSE,finalized,5,8/29/15 12:08,Relevant,Arsonist Sets NYC Vegetarian Restaurant on Fire: Police #NewYork - http://t.co/agn4cL4uSK
778245422,FALSE,finalized,5,8/29/15 8:07,Relevant,Arson suspect linked to 30 fires caught in Northern California http://t.co/mmGsyAHDzb
778245423,FALSE,finalized,5,09/02/2015 07:21,Not Relevant,@local_arsonist @diamorfiend the legal system NEVER forgets
778245424,FALSE,finalized,5,8/29/15 22:58,Not Relevant,@Casper_rmg u on dick
778245425,FALSE,finalized,5,8/27/15 18:54,Not Relevant,Bloor/Ossington arsonist also burned a mattress on Northumberland St #cbcto http://t.co/wpDvT31sne
778245426,FALSE,finalized,5,8/30/15 11:05,Relevant,Arsonist torches a house himself and his getaway vehicle police say - Surrey Leader http://t.co/q0J5lTVD6k @RichardGEarl
778245427,FALSE,finalized,5,8/27/15 17:04,Not Relevant,'wHeRE's mY aRsOnISt aT???'
778245428,FALSE,finalized,5,8/27/15 22:10,Not Relevant,If you don't have anything nice to say you can come sit with me.
778245429,FALSE,finalized,5,09/01/2015 13:51,Not Relevant,#Vegetarian #Vegan Video shows arsonist torching popular BK restaurant Strictly Vegetarian... http://t.co/kxpLYoM9RR #GoVegan #UniteBlue
778245430,FALSE,finalized,5,8/29/15 12:04,Relevant,#Arsonist arrested for setting many fires. WATCH tonight‰Ûªs other #headlines: http://t.co/sqgogJ3S5r. #Nightbeat @VeronicaDLCruz #2MinuteMix
778245431,FALSE,finalized,5,8/28/15 11:34,Not Relevant,Video Captures Man Removing American Flag From Long Beach CA Home Burning It; Arsonist Sought http://t.co/JP2QlrunjJ http://t.co/jbpgkGOwSi
778245432,FALSE,finalized,5,09/02/2015 07:32,Not Relevant,@Safyuan i already threw away the letter tho
778245433,FALSE,finalized,5,8/30/15 7:41,Not Relevant,@58hif my trick is to think about nasty things
778245434,FALSE,finalized,5,09/01/2015 16:11,Relevant,Hotel arsonist who caused å£70000 damage was ‰Û÷crying for help‰Ûª: An arsonist has been jailed after a court hear... http://t.co/HNGDdBhewa
778245435,FALSE,finalized,5,8/28/15 3:37,Not Relevant,#Spotlight Take Me To Paradise by Arsonist MC #WNIAGospel http://t.co/1he4UfaWZm @arsonistmusic http://t.co/BNhtxAEZMM
778245436,FALSE,finalized,5,8/29/15 22:57,Relevant,suspected serial arsonist in east bay under arrest @christinKPIX5 @NightBeatTV 10pm @KBCWtv @VeronicaDLCruz
778245437,FALSE,finalized,5,8/28/15 6:19,Not Relevant,who makes these? http://t.co/28t3NWHdKy
778245438,FALSE,finalized,5,8/29/15 1:38,Not Relevant,on town of salem i just melted ice cube bc im the arsonist :D
778245439,FALSE,finalized,5,8/31/15 16:12,Not Relevant,Arsonists being blamed for a blaze at a plastics recycling business in Adelaide | @pcaldicott7 reports. #7NewsAdl http://t.co/r1Xwdnvb0g
778245440,FALSE,finalized,6,8/27/15 16:15,Not Relevant,i be on that hotboy shit
778245441,FALSE,finalized,5,09/01/2015 17:43,Not Relevant,Zodiac Girl feat Trey Dupree (Produced By Sparkz Beatz) | Chuck Da Arsonist http://t.co/HDKd9J2lw0
778245442,FALSE,finalized,5,09/01/2015 18:24,Not Relevant,ARSONIST Mc - CHRIST WALK http://t.co/D8LQHiGjT0 #Toronto #Columbus #Gospel
778245443,FALSE,finalized,5,8/28/15 20:08,Not Relevant,@Gay4BB bitch dont get slapped
778245444,FALSE,finalized,5,09/01/2015 16:11,Not Relevant,@local_arsonist LMFAO
778245445,FALSE,finalized,5,8/28/15 7:57,Not Relevant,@trap_vodka my new fave vine
778245446,FALSE,finalized,5,09/01/2015 16:31,Relevant,Alleged East Bay serial arsonist arrested #SanFrancisco - http://t.co/ojuHfkHVb2
778245447,FALSE,finalized,5,8/28/15 8:13,Not Relevant,@_Doofus_ @diamorfiend im jokin still cant be on moves:/
778245448,FALSE,finalized,5,8/30/15 12:20,Relevant,Suspected serial arsonist arrested in NorCal http://t.co/Dty4t75CGu http://t.co/MjxbygejyL
778245449,FALSE,finalized,5,8/28/15 3:41,Not Relevant,@local_arsonist I guess u can say that it's just some shit I was thinking about
778245450,FALSE,finalized,5,8/27/15 19:15,Not Relevant,Surveillance Video Captures Man Removing American Flag From Long Beach Home ... - KTLA http://t.co/g0o9wiAgHu
778245451,FALSE,finalized,5,8/28/15 1:38,Relevant,Arsonist Sets NYC Vegetarian Restaurant on Fire: Police #NewYork - http://t.co/Nr7usT3uh8
778245452,FALSE,finalized,5,8/29/15 22:24,Not Relevant,I liked a @YouTube video from @slimebeast http://t.co/ulr6MyklnH Town of Salem | How to Win as The Arsonist
778245453,FALSE,finalized,5,8/29/15 10:03,Not Relevant,@Casper_rmg @BestComedyVine whats cracking cuz
778245454,FALSE,finalized,5,8/29/15 11:33,Not Relevant,smoke good fuck eat drink drive nice car wear all green mink
778245455,FALSE,finalized,5,8/28/15 17:23,Relevant,Serial arsonist gets no bail not jail release http://t.co/rozs6aumsS
778245456,FALSE,finalized,5,8/29/15 9:57,Not Relevant,kill i got court the day after earl
778245457,FALSE,finalized,5,8/27/15 17:10,Not Relevant,@local_arsonist lmao but real live you should go
778245458,FALSE,finalized,5,09/01/2015 16:03,Not Relevant,Owner of Chicago-Area Gay Bar Admits to Arson Scheme: Frank Elliott pleaded guilty to hiring an arsonist to to... http://t.co/jCFEhrHLq8
778245459,FALSE,finalized,5,8/27/15 13:42,Not Relevant,Trusting Iran to stop terrorism is like inviting an arsonist to join the fire brigade - Telegraph http://t.co/2Z2HTDjQZD
778245460,FALSE,finalized,5,09/01/2015 22:32,Relevant,Big Top Burning The True Story Of An Arsonist A Missing Girl ‰Û_ : http://t.co/QxH1H61cwD .
778245461,FALSE,finalized,5,8/31/15 8:31,Relevant,Arson suspect linked to 30 fires caught in Northern California https://t.co/emsXyWp5s5
778245462,FALSE,finalized,5,8/29/15 18:36,Relevant,Stay vigilent. Civil liberties are under constant attack. #nativehuman #myreligion  https://t.co/WWu070Tjej
778245463,FALSE,finalized,5,8/27/15 14:59,Relevant,Delhi government to provide free treatment to acid attack victims in private hospitals #AAPatWork http://t.co/xjtp8SBpt3
778245464,FALSE,finalized,5,8/29/15 8:06,Not Relevant,I'm going into a panic attack
778245465,FALSE,finalized,5,8/31/15 3:41,Not Relevant,Credit to @pfannebeckers for inspiring me to rediscover this fantabulous #tbt http://t.co/wMHy47xkiL
778245466,FALSE,finalized,5,8/27/15 17:51,Not Relevant,End the Innovation Catch-22: Reduce the Attack Surface http://t.co/Gj4SSEhk1D #INDUSTRYINSIGHTS #mcgsecure
778245467,FALSE,finalized,5,8/31/15 2:11,Relevant,http://t.co/pTKrXtZjtV  Nashville Theater Attack: Will Gun Grabbers Now Demand ‰ÛÏHatchet Control?‰Û
778245468,FALSE,finalized,6,8/27/15 16:03,Relevant,"BREAKING: Terror Attack On
Police Post #Udhampur"
778245469,FALSE,finalized,5,8/30/15 11:13,Not Relevant,Demi stans really think Heart Attack sold 5/6 million copies ??
778245470,FALSE,finalized,5,8/31/15 0:13,Relevant,it scares me that there's new versions of nuclear attack warnings like just knowing that governments still prepare for them
778245471,FALSE,finalized,5,8/29/15 10:14,Relevant,ISIL claims suicide bombing at Saudi mosque that killed at least 15 http://t.co/Y8IcF89H6w http://t.co/t9MSnZV1Kb
778245472,FALSE,finalized,5,8/29/15 10:37,Not Relevant,@DatTomm the funniest part about that twitter is the feminists that try to attack it 4Head
778245473,FALSE,finalized,5,8/27/15 17:19,Relevant,Horrific attack on wife by muslim in Italy http://t.co/nY3l1oRZQb LiveLeak #News
778245474,FALSE,finalized,5,8/28/15 6:14,Relevant,‰Ûª93 blasts accused Yeda Yakub dies in Karachi of heart attack http://t.co/mfKqyxd8XG #Mumbai
778245475,FALSE,finalized,5,8/27/15 15:56,Relevant,@etribune  US Drone attack kills 4-suspected militants in North Waziristan @AceBreakingNews https://t.co/jB038rdFAK
778245476,FALSE,finalized,5,8/28/15 3:54,Relevant,Suspect in latest theater attack had psychological issues http://t.co/3huhZxliiG
778245477,FALSE,finalized,5,8/27/15 14:49,Relevant,Militants attack police post in Udhampur; 2 SPOs injured | LiveMint http://t.co/Rptouz2iJs | http://t.co/69mLhfefhr #AllTheNews
778245478,FALSE,finalized,5,8/27/15 23:53,Relevant,BREAKING: Obama Officials GAVE Muslim Terrorist the Weapon Used in Texas Attack http://t.co/qi8QDw5dFG
778245479,FALSE,finalized,5,8/30/15 7:23,Not Relevant,@RealTwanBrown Yesterday I Had A Heat Attack ???? And What's Funny Our Relationship ??? Or Our Snapchat
778245480,FALSE,finalized,5,8/29/15 1:02,Relevant,Delhi Government to Provide Free Treatment to Acid Attack Victims in Private Hospitals http://t.co/H6PM1W7elL
778245481,FALSE,finalized,5,8/29/15 20:45,Relevant,New post from @darkreading http://t.co/8eIJDXApnp New SMB Relay Attack Steals User Credentials Over Internet
778245482,FALSE,finalized,5,8/28/15 3:00,Not Relevant,Texas‰Ûªs Gratuitously Cruel Attack On A Dying GayåÊMan http://t.co/retdjqyCuB
778245483,FALSE,finalized,5,8/29/15 10:40,Relevant,Israeli forces raid home of alleged car attack suspect http://t.co/3GVUS8NPpy #palestine
778245484,FALSE,finalized,5,8/28/15 5:15,Not Relevant,Cooper the Super Pooper. The hero dog who saved me from drowning and detected my heart attack before I knew it. The‰Û_ http://t.co/hzzADcnhFF
778245485,FALSE,finalized,5,09/02/2015 07:32,Not Relevant,Just had a heart attack because I thought my goat was dead. ???? don't worry Rocket is okay. ??
778245486,FALSE,finalized,6,8/27/15 13:49,Not Relevant,Double ebony attack http://t.co/33V0RLlrKf #Black-haired #Blowjob http://t.co/t7TG3nRBje
778245487,FALSE,finalized,5,8/27/15 18:28,Not Relevant,I'm not gonna lie I'm kinda ready to attack my Senior year ??????????
778245488,FALSE,finalized,5,8/27/15 17:16,Not Relevant,"'Left hand side of a diamond is a graveyard shift have to attack and defend'
The right handside no have to do that too you fucking idiot?"
778245489,FALSE,finalized,5,8/31/15 2:05,Relevant,Suspect in latest US theatre attack had psychological issues http://t.co/TvsvjuAVif http://t.co/npovfR4rGo
778245490,FALSE,finalized,5,09/01/2015 11:46,Relevant,#volleyball Attack II Volleyball Training Machine - Sets Simulation - http://t.co/dCDeCFv934 http://t.co/dWBC1dUvdk
778245491,FALSE,finalized,5,8/31/15 20:08,Relevant,Notley's tactful yet very direct response to Harper's attack on Alberta's gov't. Hell YEAH Premier! http://t.co/rzSUlzMOkX #ableg #cdnpoli
778245492,FALSE,finalized,5,09/01/2015 02:34,Relevant,#People #Tilly the #Confused Cat Overcomes Horrible Attack to Win Hearts http://t.co/QtrsYxFzo3
778245493,FALSE,finalized,5,8/27/15 17:33,Relevant,Police: Assailant in latest US movie theatre attack was homeless had psychological issues http://t.co/zdCvlYq6qK
778245494,FALSE,finalized,5,8/28/15 20:37,Relevant,To love you love you love you ...  Massive Attack - Angel (HD) https://t.co/9TW34Gffox vÌ_a @YouTube
778245495,FALSE,finalized,5,09/02/2015 06:57,Not Relevant,@CaIxxum5SOS thanks for the damn heart attack
778245496,FALSE,finalized,6,8/27/15 15:58,Relevant,Suspect in latest US theatre attack had psychological issues http://t.co/OnPnBx0ZEx http://t.co/uM5IcN5Et2
778245497,FALSE,finalized,5,09/01/2015 15:14,Relevant,India shud not give any evidence 2 pak.They will share with terrorists &amp; use for next attack.Share with oth contries https://t.co/qioPbTIUVu
778245498,FALSE,finalized,5,8/27/15 23:53,Relevant,illegal alien released by Obama/DHS 4 times Charged With Rape &amp; Murder of Santa Maria CA Woman Had Prior Offenses  http://t.co/MqP4hF9GpO
778245499,FALSE,finalized,5,8/27/15 17:33,Relevant,Strongly condemn attack on ARY news team in Karachi. A cowardly act against those simply trying to do their job!
778245500,FALSE,finalized,5,09/02/2015 06:44,Relevant,Nashville Theater Attack: Will Gun Grabbers Now Demand ‰ÛÏHatchet Control?‰Û  http://t.co/OyoGII97yH
778245501,FALSE,finalized,5,8/29/15 8:04,Relevant,The fact that the atomic bombs were called 'Little Boy' and 'Fat man' says a lot about the mentality that went into the attack.
778245502,FALSE,finalized,5,09/01/2015 18:17,Not Relevant,@blazerfan not everyone can see ignoranceshe is Latinoand that is All she can ever benothing morebut an attack dog 4 a hate group GOP
778245503,FALSE,finalized,5,8/27/15 15:23,Not Relevant,Heart disease prevention: What about secondhand smoke? http://t.co/YdgMGBrYL2
778245504,FALSE,finalized,5,8/31/15 17:19,Relevant,A Dayton-area org tells me it was hit by a cyber attack: http://t.co/7LhKJz0IVO
778245505,FALSE,finalized,5,8/28/15 5:15,Not Relevant,Attack on Titan game on PS Vita yay! Can't wait for 2016
778245506,FALSE,finalized,5,8/29/15 11:40,Relevant,[infowars]  Nashville Theater Attack: Will Gun Grabbers Now Demand ‰ÛÏHatchet Control?‰Û http://t.co/n3yJb8TcPm #nwo
778245507,FALSE,finalized,5,8/28/15 11:46,Not Relevant,anxiety attack ??
778245508,FALSE,finalized,5,8/29/15 10:00,Not Relevant,@Sunnyclaribel. how many of @DPJHodges articles just attack labour or defend conservatives? see for yourself: http://t.co/shAAIjO2ZC
778245509,FALSE,finalized,5,8/27/15 16:31,Not Relevant,RT: @rt_com :Tory attack on Freedom of Information is ‰Û÷assault on govt accountability‰Ûª ‰ÛÒ Liberty http://t.co/UNmTOnz5c5 http://t.co/GTSbvveF
778245510,FALSE,finalized,5,09/01/2015 00:45,Not Relevant,It's weird I had a near panic attack &amp; wanted to write her‰Û_ walked into the bathroom at work and nearly cried. Dreadfully miss her.
778245511,FALSE,finalized,5,09/02/2015 10:25,Not Relevant,#porn #nsfw: Blacks attack for white married slut http://t.co/zRngKh5d8H
778245512,FALSE,finalized,5,09/01/2015 17:59,Relevant,Cop injured in gunfight as militants attack Udhampur police post: Suspected militants attacked a police post i... http://t.co/ERW7FdxnCr
778245513,FALSE,finalized,7,8/27/15 16:26,Not Relevant,My dog attacked me for my food #pugprobs
778245514,FALSE,finalized,5,8/27/15 15:56,Relevant,Newcastle: Schoolgirl attacked in Seaton Delaval park by 'pack of animals' led by a former friend http://t.co/4xbrVNib9T #newcastle
778245515,FALSE,finalized,5,09/01/2015 18:34,Relevant,Cop injured in gunfight as militants attack Udhampur police post: Suspected militants attacked a police post i... http://t.co/2h0dPMv2Ef
778245516,FALSE,finalized,5,09/01/2015 19:53,Not Relevant,@envw98 @NickCoCoFree @JulieDiCaro @jdabe80 I asked how did he feel attacked by julie.  I asked if he was frail.   That is all.
778245517,FALSE,finalized,6,8/27/15 13:49,Not Relevant,Aus need career best of @davidwarner31 along with Steve smith to even try competing.. SURA virus has attacked team Australia brutally
778245518,FALSE,finalized,5,8/27/15 20:43,Not Relevant,@messeymetoo I feel attacked
778245519,FALSE,finalized,5,8/29/15 17:55,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/ajMtU7EHy2
778245520,FALSE,finalized,5,8/27/15 18:54,Not Relevant,I'm feeling so attacked https://t.co/CvkQiGr1AZ
778245521,FALSE,finalized,5,8/27/15 17:16,Not Relevant,Once again black men didn't make it that way. White men did so why are black men getting attacked  https://t.co/chkP0GfyNJ
778245522,FALSE,finalized,5,8/27/15 15:44,Not Relevant,I cant believe a fucking cis female is going to somehow claim to be offended over a transgendered female who's been attacked by media
778245523,FALSE,finalized,5,8/28/15 20:39,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/OGoyzOlJk5
778245524,FALSE,finalized,5,8/27/15 22:05,Relevant,Tennessee man killed by police attacked family with hatchet: 911åÊcall http://t.co/pWiw9q30DT
778245525,FALSE,finalized,5,8/28/15 1:41,Relevant,Israeli helicopters that attacked civilians in Gaza just completed exercises in Greece.
778245526,FALSE,finalized,5,8/30/15 21:29,Relevant,Christian Attacked by Muslims at the Temple Mount after Waving Israeli Flag via Pamela Geller - ... http://t.co/5qYcZyWKgG
